CCAR's Altimetry Explorer
https://ccar.colorado.edu/altimetry/
ALTIMETRY INFORMATION
lat,-14.25
lon,-170.75
Source,JPL SSHA Grids v1812

TIDEGAUGE INFORMATION
lat,-14.282999992370605
lon,189.31700134277344
code,56
location,Pago Pago
Source,UHSLC FD + RQ data


Altimetry,,,Tide Gauge
time,sla (cm),,time,sla (cm)
2002.813826146475,-2.705726515458695,,2003.3203285420946,-3.571623406556454
2002.8275154004107,-2.8058995799369404,,2003.3340177960301,-3.198386969635138
2002.8412046543463,-2.7930675275910835,,2003.3477070499657,-3.0018484465942095
2002.854893908282,-2.6712338308260746,,2003.3613963039015,-2.5901335634637594
2002.8685831622176,-2.3004101624522404,,2003.375085557837,-2.72509611667923
2002.8822724161532,-1.747700083532133,,2003.3887748117727,-2.745380776418347
2002.895961670089,-1.1800899150934647,,2003.4024640657085,-2.904873592191687
2002.9096509240246,-0.46087353312588486,,2003.416153319644,-3.3188482602814853
2002.9233401779602,0.25865383996030517,,2003.4298425735797,-3.248577654843413
2002.937029431896,0.8521788276244427,,2003.4435318275155,-3.3705646352781113
2002.9507186858316,1.2707492863652414,,2003.457221081451,-4.12269987873749
2002.9644079397672,1.4777815744422473,,2003.4709103353866,-4.719654374638977
2002.978097193703,1.7085870241136794,,2003.4845995893224,-5.35289103032236
2002.9917864476386,1.9874538615034654,,2003.498288843258,-5.844525884431631
2003.0054757015744,2.1719488078090157,,2003.5119780971936,-5.770423171890965
2003.01916495551,2.24559121515236,,2003.5256673511294,-5.875600703596202
2003.0328542094455,2.2193354519094326,,2003.539356605065,-5.974252717752557
2003.0465434633813,1.9998994665685326,,2003.5530458590006,-5.711312684213895
2003.060232717317,1.7300195012603043,,2003.5667351129364,-5.562478499984792
2003.0739219712525,1.5290502608313739,,2003.580424366872,-5.265007104502928
2003.0876112251883,1.1588867407819181,,2003.5941136208078,-5.010047075852343
2003.101300479124,0.8346651297899375,,2003.6078028747434,-5.065739320768366
2003.1149897330595,0.547616352628009,,2003.621492128679,-5.023392926414081
2003.1286789869953,0.2667159330515224,,2003.6351813826147,-4.982120214885665
2003.1423682409309,0.1269507619691615,,2003.6488706365503,-4.933468953859454
2003.1560574948664,-0.07617750902302776,,2003.662559890486,-4.822974372943239
2003.1697467488023,-0.3435831371835106,,2003.6762491444217,-5.042476805085316
2003.1834360027378,-0.7132523164688787,,2003.6899383983573,-5.107050874651315
2003.1971252566734,-1.0190063955075095,,2003.7036276522929,-5.247315339359746
2003.2108145106092,-1.2528328423483746,,2003.7173169062287,-5.178662035921973
2003.2245037645448,-1.2796399657419526,,2003.7310061601643,-5.016634798772594
2003.2381930184804,-1.170862144246257,,2003.7446954140999,-5.192304714440775
2003.2518822724162,-1.0753383001406154,,2003.7583846680357,-5.213795868509024
2003.2655715263518,-0.8176416955361442,,2003.7720739219712,-4.966269680919091
2003.2792607802876,-0.5308359982166118,,2003.7857631759068,-4.742676005926195
2003.2929500342232,-0.3294640540642438,,2003.7994524298426,-4.5129638544822965
2003.3066392881587,0.026236520414336714,,2003.8131416837782,-4.316367723498681
2003.3203285420946,0.11428599114015421,,2003.8268309377138,-4.461385548418301
2003.3340177960301,0.19124570828697787,,2003.8405201916496,-4.348833539618058
2003.3477070499657,0.39336121005996094,,2003.8542094455852,-4.1718246959412895
2003.3613963039015,0.8233976557893595,,2003.8678986995208,-4.261902379580247
2003.375085557837,1.1348939615854865,,2003.8815879534566,-3.9197910632824366
2003.3887748117727,1.327010884852365,,2003.8952772073922,-3.715380147822936
2003.4024640657085,1.2627116256830235,,2003.908966461328,-3.3261720582003713
2003.416153319644,0.9838719545630311,,2003.9226557152635,-2.329579586386857
2003.4298425735797,0.5976206877984152,,2003.9363449691991,-2.0644573516050664
2003.4435318275155,0.1684708543317384,,2003.950034223135,-2.2234059912265476
2003.457221081451,-0.38360647692552763,,2003.9637234770705,-2.5681568180554573
2003.4709103353866,-0.7899032667184686,,2003.977412731006,-2.8295753400534656
2003.4845995893224,-1.3293595025894311,,2003.991101984942,-2.853821932030569
2003.498288843258,-1.566340836270432,,2004.0047912388775,-2.6485155401844134
2003.5119780971936,-1.6561949187202916,,2004.018480492813,-2.4904385156995144
2003.5256673511294,-1.7418700818121189,,2004.0321697467489,-2.1178590541263373
2003.539356605065,-1.877130954444953,,2004.0458590006845,-1.8151630345882699
2003.5530458590006,-1.9714696622634036,,2004.05954825462,-1.5974870013187032
2003.5667351129364,-2.0130790135804864,,2004.0732375085558,-1.4876593803716698
2003.580424366872,-1.9024898012466676,,2004.0869267624914,-1.6546800852857233
2003.5941136208078,-1.7323342056769704,,2004.100616016427,-2.2368148220992237
2003.6078028747434,-1.5227844781565076,,2004.1143052703628,-2.2185342717138727
2003.621492128679,-1.2752428643151674,,2004.1279945242984,-1.7997591363095147
2003.6351813826147,-1.054533957260819,,2004.141683778234,-1.2497182466867334
2003.6488706365503,-0.8728189973520123,,2004.1553730321698,-0.9992654604514635
2003.662559890486,-0.6893460681698329,,2004.1690622861054,-0.7178088578023103
2003.6762491444217,-0.6487681064775246,,2004.182751540041,-0.5902366059698292
2003.6899383983573,-0.7162732293011602,,2004.1964407939768,-0.7169162737905742
2003.7036276522929,-0.7686987696774137,,2004.2101300479123,-0.8675367929507295
2003.7173169062287,-0.7818717975737923,,2004.2238193018482,-1.4811008327455182
2003.7310061601643,-0.7547515678293023,,2004.2375085557837,-2.2812985390601486
2003.7446954140999,-0.686342070982849,,2004.2511978097193,-2.845724459410848
2003.7583846680357,-0.5808690883476427,,2004.2648870636551,-3.5058611081615676
2003.7720739219712,-0.44536412752920296,,2004.2785763175907,-3.8855219397149012
2003.7857631759068,-0.3613965510182312,,2004.2922655715263,-4.093138874684864
2003.7994524298426,-0.3683394258708914,,2004.305954825462,-4.329433424231805
2003.8131416837782,-0.4320363046748005,,2004.3196440793977,-4.464318186923513
2003.8268309377138,-0.4735485194663119,,2004.3333333333333,-4.275337049542427
2003.8405201916496,-0.47363691897212273,,2004.347022587269,-4.26302934604849
2003.8542094455852,-0.3608767618450278,,2004.3607118412046,-3.9816801327727998
2003.8678986995208,-0.17087800649338503,,2004.3744010951402,-3.6239187002989746
2003.8815879534566,0.022949585392396273,,2004.388090349076,-3.4822427721400206
2003.8952772073922,0.21701535705510844,,2004.4017796030116,-2.4566996157362384
2003.908966461328,0.4543049678559735,,2004.4154688569472,-1.4625705914486433
2003.9226557152635,0.6671004451831737,,2004.429158110883,-0.8534440310128039
2003.9363449691991,0.8109203955380708,,2004.4428473648186,-0.20583046344161848
2003.950034223135,0.8143768632801096,,2004.4565366187542,0.06544898026324147
2003.9637234770705,0.7556077615482195,,2004.47022587269,0.36110103342684013
2003.977412731006,0.7214120342692892,,2004.4839151266256,0.6358104072155852
2003.991101984942,0.8753760372001251,,2004.4976043805614,0.8213018188330768
2004.0047912388775,1.14758511375271,,2004.511293634497,0.8801681473478504
2004.018480492813,1.5101124014643792,,2004.5249828884325,0.6212344037448715
2004.0321697467489,1.8452347948114098,,2004.5386721423683,0.33030420099786606
2004.0458590006845,2.130596317633764,,2004.552361396304,0.2009047017270145
2004.05954825462,2.409414793796979,,2004.5660506502395,0.22656914200799455
2004.0732375085558,2.6603198940490924,,2004.5797399041753,0.13158067114655833
2004.0869267624914,2.8738543834997503,,2004.593429158111,-0.06751413049510369
2004.100616016427,2.990829796101709,,2004.6071184120465,0.03807090955624611
2004.1143052703628,3.1536268047545275,,2004.6208076659823,0.10318560191641392
2004.1279945242984,3.307838815095064,,2004.6344969199179,0.15180051906280603
2004.141683778234,3.5612191209475537,,2004.6481861738534,0.20775924700460446
2004.1553730321698,3.798628080347813,,2004.6618754277893,0.3793800427653941
2004.1690622861054,3.9072479657246975,,2004.6755646817248,0.2671380062918513
2004.182751540041,3.782800859207294,,2004.6892539356604,0.279043388930552
2004.1964407939768,3.5107844048418966,,2004.7029431895962,0.8306392445107628
2004.2101300479123,3.1419353343355576,,2004.7166324435318,0.8911569018851139
2004.2238193018482,2.664941525244844,,2004.7303216974674,0.8681368566214961
2004.2375085557837,2.0802670252202295,,2004.7440109514032,0.9766687245953657
2004.2511978097193,1.410036880861052,,2004.7577002053388,0.7855576439016113
2004.2648870636551,0.8030533622757724,,2004.7713894592744,0.7865705721540507
2004.2785763175907,0.38751032176964084,,2004.7850787132102,0.6175312296499624
2004.2922655715263,0.04040425846217652,,2004.7987679671457,0.5392631412416548
2004.305954825462,-0.12573534398801206,,2004.8124572210816,0.5663801791552667
2004.3196440793977,-0.21865387172917167,,2004.8261464750171,0.22115474533359214
2004.3333333333333,-0.17696932334931884,,2004.8398357289527,-0.22799859007889384
2004.347022587269,-0.05326604449633901,,2004.8535249828885,-0.43573232660485695
2004.3607118412046,0.1807102641804696,,2004.867214236824,-1.0489764566131585
2004.3744010951402,0.47783150158857546,,2004.8809034907597,-1.776150648854012
2004.388090349076,0.9899378003969829,,2004.8945927446955,-2.2179171705457517
2004.4017796030116,1.699994156466724,,2004.908281998631,-2.797936529728015
2004.4154688569472,2.5211554402490326,,2004.9219712525667,-3.416703118005292
2004.429158110883,3.3512920218622955,,2004.9356605065025,-3.936153422000115
2004.4428473648186,4.008883395655488,,2004.949349760438,-4.556585421934678
2004.4565366187542,4.473752311416123,,2004.9630390143736,-5.0781969185570315
2004.47022587269,4.761103924914566,,2004.9767282683094,-5.531858112961166
2004.4839151266256,5.008560706036264,,2004.990417522245,-5.586810580199408
2004.4976043805614,5.138559216642027,,2005.0041067761806,-5.158369291668135
2004.511293634497,5.140408585588544,,2005.0177960301164,-5.0694734791564935
2004.5249828884325,5.067721029651114,,2005.031485284052,-5.150701282560123
2004.5386721423683,4.982073132020276,,2005.0451745379876,-4.786439978313225
2004.552361396304,4.865919368312327,,2005.0588637919234,-5.307211225526671
2004.5660506502395,4.668095104915782,,2005.072553045859,-5.743535347038194
2004.5797399041753,4.485537818905247,,2005.0862422997948,-6.2721032610482625
2004.593429158111,4.399427069877856,,2005.0999315537304,-7.446563142385523
2004.6071184120465,4.383236006903983,,2005.113620807666,-8.512921220659841
2004.6208076659823,4.453589710066571,,2005.1273100616017,-9.763402315004685
2004.6344969199179,4.536717907290119,,2005.1409993155373,-10.944154222169711
2004.6481861738534,4.678140537320159,,2005.154688569473,-12.155257068589055
2004.6618754277893,4.772195529973778,,2005.1683778234087,-13.543037282533122
2004.6755646817248,4.891389793016873,,2005.1820670773443,-14.776993629356102
2004.6892539356604,5.031625576713885,,2005.1957563312799,-15.672873624510682
2004.7029431895962,5.212813069072483,,2005.2094455852157,-16.423438746205406
2004.7166324435318,5.339304009850881,,2005.2231348391513,-17.183072362975086
2004.7303216974674,5.39799442214326,,2005.2368240930869,-17.5985382446935
2004.7440109514032,5.450851419131239,,2005.2505133470227,-18.05423432152517
2004.7577002053388,5.353707458999429,,2005.2642026009582,-18.305954708189493
2004.7713894592744,5.188163757439373,,2005.2778918548938,-17.94258517158198
2004.7850787132102,5.010033980072904,,2005.2915811088296,-17.72580584724747
2004.7987679671457,4.837938586299307,,2005.3052703627652,-16.973072808185663
2004.8124572210816,4.690304788483514,,2005.3189596167008,-16.226013676514032
2004.8261464750171,4.4846163259465115,,2005.4147843942505,-6.231824796489734
2004.8398357289527,4.258901695146408,,2005.4284736481861,-7.058093094954858
2004.8535249828885,3.909854474084464,,2005.442162902122,-7.556176836219556
2004.867214236824,3.5312296288862024,,2005.4558521560575,-7.7046865867596335
2004.8809034907597,3.1505285031347796,,2005.469541409993,-7.498972605945834
2004.8945927446955,2.811622488014608,,2005.483230663929,-6.885815853018848
2004.908281998631,2.446426119832987,,2005.4969199178645,-6.55134090309143
2004.9219712525667,1.953759420437403,,2005.5106091718,-6.469246583636328
2004.9356605065025,1.4579064696938373,,2005.5242984257359,-6.197318178886713
2004.949349760438,0.9242672647361505,,2005.5379876796715,-6.10360043937674
2004.9630390143736,0.43489103714135563,,2005.551676933607,-5.8945671715332555
2004.9767282683094,0.07646765223043765,,2005.5653661875428,-5.453607915971385
2004.990417522245,-0.26587813648608993,,2005.5790554414784,-5.1487456509845275
2005.0041067761806,-0.45964359700424856,,2005.592744695414,-4.555738697492297
2005.0177960301164,-0.6944247385971294,,2005.6064339493498,-3.596566166895168
2005.031485284052,-1.023323238054798,,2005.6201232032854,-2.7702194004035974
2005.0451745379876,-1.5192405128347513,,2005.633812457221,-2.1527218965813253
2005.0588637919234,-2.2189570360623554,,2005.6475017111568,-1.8279156731992017
2005.072553045859,-3.0580075451170194,,2005.6611909650924,-1.7490136273758794
2005.0862422997948,-4.018469665202059,,2005.674880219028,-1.60784062667929
2005.0999315537304,-4.979868676995763,,2005.6885694729638,-1.5963784730034738
2005.113620807666,-5.9596629791849285,,2005.7022587268993,-1.20676845073182
2005.1273100616017,-7.012667225202028,,2005.7159479808352,-1.0159252824068021
2005.1409993155373,-8.087839321560441,,2005.7296372347707,-1.1163010425102324
2005.154688569473,-9.256705419054429,,2005.7433264887063,-0.7312607659047512
2005.1683778234087,-10.271572703731511,,2005.7570157426421,-0.3612238980515388
2005.1820670773443,-11.254874696325421,,2005.7707049965777,-0.05287967400144488
2005.1957563312799,-12.164550547029807,,2005.7843942505133,0.3854461742093117
2005.2094455852157,-12.793834975122278,,2005.798083504449,0.6068882221874663
2005.2231348391513,-13.165725579536485,,2005.8117727583847,0.9183703049639185
2005.2368240930869,-13.207679708993664,,2005.8254620123203,1.4344736787892918
2005.2505133470227,-12.988209131347677,,2005.839151266256,1.3313052867480322
2005.2642026009582,-12.559968706258143,,2005.8528405201916,1.5157501027001625
2005.2778918548938,-12.068064520471738,,2005.8665297741272,1.6024146275953157
2005.2915811088296,-11.554396590526494,,2005.880219028063,1.0751840375447483
2005.3052703627652,-10.836396391141648,,2005.8939082819986,0.9180078483170043
2005.3189596167008,-9.956305408814375,,2005.9075975359342,0.8841444182404857
2005.3326488706366,-8.941037331090875,,2005.92128678987,0.3807870048131764
2005.3463381245722,-7.9331510104098815,,2005.9349760438056,0.0613788016802654
2005.3600273785078,-6.928851944057824,,2005.9486652977412,-0.3051524369840196
2005.3737166324436,-5.9151040176133165,,2005.962354551677,-1.18824023904829
2005.3874058863792,-4.940763854187339,,2005.9760438056126,-1.5264518231519162
2005.401095140315,-4.206810910101055,,2005.9897330595481,-1.9044176812593026
2005.4147843942505,-3.8009556066883032,,2006.003422313484,-2.0374565333718873
2005.4284736481861,-3.6750704628368007,,2006.0171115674195,-1.8946645286092856
2005.442162902122,-3.5881319473988285,,2006.0308008213553,-1.7296990230547171
2005.4558521560575,-3.4320278715289185,,2006.044490075291,-1.1192564267702794
2005.469541409993,-3.1697129550645267,,2006.0581793292265,-0.20924355919069018
2005.483230663929,-2.8756185948246893,,2006.0718685831623,0.4852042377978796
2005.4969199178645,-2.5593928854650136,,2006.085557837098,1.22585884378697
2005.5106091718,-2.273548677139268,,2006.0992470910335,1.782151113046639
2005.5242984257359,-2.116674146152308,,2006.1129363449693,2.2542315388948784
2005.5379876796715,-2.0694942632479654,,2006.1266255989049,2.6960326934158507
2005.551676933607,-2.0367462190526706,,2006.1403148528404,3.3614108673819816
2005.5653661875428,-1.9759987942998265,,2006.1540041067763,3.9733673420869824
2005.5790554414784,-1.7083335648570992,,2006.1676933607118,4.4548111799160335
2005.592744695414,-1.2688544622401705,,2006.1813826146474,4.46701763404279
2005.6064339493498,-0.6926709641558342,,2006.1950718685832,4.894243867842746
2005.6201232032854,-0.008170879092550268,,2006.2087611225188,5.112963567572053
2005.633812457221,0.7394003299097415,,2006.2224503764544,5.20725884615995
2005.6475017111568,1.5568719522732577,,2006.2361396303902,5.2226769594665035
2005.6611909650924,2.2567949012973854,,2006.2498288843258,5.0970130999653
2005.674880219028,2.7848585194322277,,2006.2635181382614,4.968018899593764
2005.6885694729638,3.1090954845531082,,2006.2772073921972,4.842651574007058
2005.7022587268993,3.2992127455171594,,2006.2908966461328,4.48940164643655
2005.7159479808352,3.4100987339387263,,2006.3045859000686,4.338314056780178
2005.7296372347707,3.5692669622232858,,2006.3182751540041,4.057932807517182
2005.7433264887063,3.746287252297569,,2006.3319644079397,3.5707069698887377
2005.7570157426421,4.039073114250351,,2006.3456536618755,3.329934333712509
2005.7707049965777,4.395223767621821,,2006.359342915811,3.2808312955157306
2005.7843942505133,4.763713701462862,,2006.3730321697467,2.9469356833209743
2005.798083504449,5.011289493834585,,2006.3867214236825,2.573299473536939
2005.8117727583847,5.143142878232847,,2006.400410677618,2.069542304573788
2005.8254620123203,5.1514042872169385,,2006.4140999315537,1.5377014284978898
2005.839151266256,5.007562251502301,,2006.4277891854895,1.3953778163698434
2005.8528405201916,4.769946748951693,,2006.5373032169746,-1.2535499945584723
2005.8665297741272,4.551284807440142,,2006.5509924709104,-1.6927956452365187
2005.880219028063,4.479820200030925,,2006.564681724846,-2.1305519665131607
2005.8939082819986,4.542310372690257,,2006.5783709787815,-2.3263540679183787
2005.9075975359342,4.569535259208103,,2006.5920602327174,-2.7453112921649674
2005.92128678987,4.506898357955161,,2006.605749486653,-3.0141336892034083
2005.9349760438056,4.264496676933967,,2006.6194387405887,-3.3974541918697243
2005.9486652977412,3.902999289393267,,2006.6331279945243,-4.0033798573642745
2005.962354551677,3.4922489513040613,,2006.64681724846,-3.894339937863624
2005.9760438056126,3.1124203707638105,,2006.6605065023957,-3.8466169720224435
2005.9897330595481,2.8306634694287918,,2006.6741957563313,-3.8751050419764366
2006.003422313484,2.7125645032000327,,2006.6878850102669,-3.841008778466203
2006.0171115674195,2.9386118466453235,,2006.7015742642027,-4.297999954342988
2006.0308008213553,3.402262830753727,,2006.7152635181383,-4.36913933021056
2006.044490075291,4.054093439898427,,2006.7289527720739,-4.177640758789508
2006.0581793292265,4.736029212770183,,2006.7426420260097,-4.1468623561468405
2006.0718685831623,5.310074424193802,,2006.7563312799452,-4.069525035801702
2006.085557837098,5.904238167114776,,2006.7700205338808,-4.276928026739946
2006.0992470910335,6.486121849035678,,2006.7837097878166,-4.577392617349288
2006.1129363449693,7.164570799045095,,2006.7973990417522,-4.487011589527016
2006.1266255989049,7.870210620527909,,2006.8110882956878,-4.821935705667721
2006.1403148528404,8.575871855590927,,2006.8247775496236,-5.382967107492134
2006.1540041067763,9.170124820356694,,2006.8384668035592,-5.7632295018331465
2006.1676933607118,9.6176302531894,,2006.8521560574948,-6.263531159509849
2006.1813826146474,9.825987291610236,,2006.8658453114306,-6.500036731737001
2006.1950718685832,9.85563668337293,,2006.8795345653662,-6.573479233287334
2006.2087611225188,9.853417342174472,,2006.8932238193017,-6.915297330995809
2006.2224503764544,9.789561570557547,,2006.9069130732375,-6.933775311892129
2006.2361396303902,9.702454351987427,,2006.9206023271731,-6.737109174057251
2006.2498288843258,9.527824215376477,,2006.934291581109,-6.587245264698283
2006.2635181382614,9.076648112428925,,2006.9479808350445,-5.7460300944778115
2006.2772073921972,8.49688811493286,,2006.96167008898,-5.375209849440551
2006.2908966461328,7.876558558200454,,2006.975359342916,-5.27489493593641
2006.3045859000686,7.224725167075947,,2006.9890485968515,-5.2758740176107475
2006.3182751540041,6.882062379115013,,2007.002737850787,-5.439623440010492
2006.3319644079397,6.5969766210728205,,2007.0164271047229,-5.612165536828564
2006.3456536618755,6.437820996280665,,2007.0301163586585,-6.08562153660878
2006.359342915811,6.382303142921926,,2007.043805612594,-6.675150873092624
2006.3730321697467,6.242719993745835,,2007.0574948665299,-6.880507109911148
2006.3867214236825,5.948436700882839,,2007.0711841204654,-7.347594499536451
2006.400410677618,5.674391666366252,,2007.084873374401,-7.999255331479815
2006.4140999315537,5.391106763514494,,2007.0985626283368,-8.589133609289211
2006.4277891854895,5.152220244227867,,2007.1122518822724,-9.301691383801126
2006.441478439425,5.111526335208897,,2007.125941136208,-10.113761799242495
2006.4551676933606,5.148636999498327,,2007.1396303901438,-10.279176808827316
2006.4688569472964,5.124118345331637,,2007.1533196440794,-10.244161431995268
2006.482546201232,5.12869375665028,,2007.167008898015,-9.85503266202079
2006.4962354551676,4.795410922339418,,2007.1806981519508,-9.612048918682493
2006.5099247091034,4.439546142420316,,2007.1943874058863,-9.154025273231738
2006.523613963039,3.8617670571748404,,2007.208076659822,-8.127560548998686
2006.5373032169746,3.2033756365497177,,2007.2217659137577,-7.202414817434661
2006.5509924709104,2.5993209839516376,,2007.2354551676933,-6.5868836091154845
2006.564681724846,2.058454202588522,,2007.2491444216291,-5.612399877471448
2006.5783709787815,1.470372465597646,,2007.2628336755647,-4.587364078993504
2006.5920602327174,0.8687735598193462,,2007.2765229295003,-3.5971258953051386
2006.605749486653,0.5784065704027049,,2007.290212183436,-2.811656578775456
2006.6194387405887,0.20914318553332054,,2007.3039014373717,-2.2393740367321397
2006.6331279945243,-0.12100933683052821,,2007.3175906913073,-1.804044347327468
2006.64681724846,-0.4663964880897049,,2007.331279945243,-1.6370680368834545
2006.6605065023957,-0.7307062370199977,,2007.3449691991786,-1.4236132972573527
2006.6741957563313,-0.8160683848374557,,2007.3586584531142,-0.7179813822998533
2006.6878850102669,-0.7751730684126722,,2007.37234770705,-0.005127849104815059
2006.7015742642027,-0.46905974518371124,,2007.3860369609856,0.36089058885516145
2006.7152635181383,-0.0978682559677032,,2007.3997262149212,0.8723123596413
2006.7289527720739,0.26325519700198236,,2007.413415468857,1.1599870196047635
2006.7426420260097,0.5347410211366682,,2007.4271047227926,1.4626106379307944
2006.7563312799452,0.6699584042230827,,2007.4407939767282,1.4113419295362744
2006.7700205338808,0.8263315396904508,,2007.454483230664,1.1297990575124244
2006.7837097878166,0.547237061831842,,2007.4681724845996,1.1571294458303016
2006.7973990417522,0.4371919014304157,,2007.4818617385351,1.409537362031504
2006.8110882956878,0.25499088964716693,,2007.495550992471,1.80334644485509
2006.8247775496236,0.02788851783319579,,2007.5092402464065,2.2934436831342864
2006.8384668035592,-0.2915652212132788,,2007.5229295003423,2.6117206738095216
2006.8658453114306,-1.1055617874923265,,2007.536618754278,2.6439742189656665
2006.8795345653662,-1.5805910726638075,,2007.5503080082135,2.160651462117813
2006.8932238193017,-1.956797035326817,,2007.5639972621493,1.6245171183736926
2006.9069130732375,-2.2306199825529256,,2007.577686516085,1.1906280740662436
2006.9206023271731,-2.2914739794743775,,2007.5913757700205,0.8293852565952092
2006.934291581109,-2.271984456187155,,2007.6050650239563,0.12650958886734862
2006.9479808350445,-2.1140957788184696,,2007.6187542778919,-0.20159580100053448
2006.96167008898,-2.0672404700742595,,2007.6324435318274,-0.4463272981732095
2006.975359342916,-2.1644754821706256,,2007.6461327857633,-0.4453597713255951
2006.9890485968515,-2.149262876261412,,2007.6598220396988,-0.5057377346608054
2007.002737850787,-2.123199387626336,,2007.6735112936344,-0.8654245016551209
2007.0164271047229,-2.117403903645431,,2007.6872005475702,-1.1548475387700312
2007.0301163586585,-2.197781678544006,,2007.7008898015058,-1.5353629503828472
2007.043805612594,-2.3738510766221674,,2007.7145790554414,-1.9761775223023954
2007.0574948665299,-2.612793251865006,,2007.7282683093772,-1.9774207095081933
2007.0711841204654,-2.9320602725335974,,2007.7419575633128,-1.9162898324485365
2007.084873374401,-3.3811643700553633,,2007.7556468172484,-1.985499542166149
2007.0985626283368,-3.99291706797161,,2007.7693360711842,-2.0009590169826694
2007.1122518822724,-4.517582525849393,,2007.7830253251198,-1.7632927443295232
2007.125941136208,-4.815307405669932,,2007.7967145790553,-1.373205425848277
2007.1396303901438,-4.960320484270965,,2007.8104038329911,-1.0468454431831886
2007.1533196440794,-4.9064003004239405,,2007.8240930869267,-1.0311675113569705
2007.167008898015,-4.657172995526978,,2007.8377823408625,-1.426987471410803
2007.1806981519508,-4.264745947930935,,2007.851471594798,-1.7966529413398347
2007.1943874058863,-3.587587438095352,,2007.8651608487337,-2.417868908218123
2007.208076659822,-2.756131746642256,,2007.8788501026695,-3.060601920829522
2007.2217659137577,-1.7851375806068286,,2007.892539356605,-3.5870634092256704
2007.2354551676933,-0.8318198999344119,,2007.9062286105407,-3.936311047888135
2007.2491444216291,-0.030684564328182475,,2007.9199178644765,-4.216545456267841
2007.2628336755647,0.6778308815234492,,2007.933607118412,-4.528179435409095
2007.2765229295003,1.4504543647992547,,2007.9472963723476,-4.640756836524463
2007.290212183436,2.2534074236569883,,2007.9609856262834,-4.7083365113835445
2007.3039014373717,2.9667776523238985,,2007.974674880219,-5.077187454577783
2007.3175906913073,3.6477134784427814,,2007.9883641341546,-5.955025755837723
2007.331279945243,4.203796829334958,,2008.0020533880904,-6.97256233980447
2007.3449691991786,4.608190269751808,,2008.015742642026,-7.521976530193218
2007.3586584531142,5.078469884342861,,2008.0294318959616,-7.780007314862326
2007.37234770705,5.385759637386428,,2008.0431211498974,-8.054123348860951
2007.3860369609856,5.646412771224072,,2008.056810403833,-7.8210019084651075
2007.3997262149212,5.800520072325643,,2008.0704996577686,-7.711162356000724
2007.413415468857,5.923168933434411,,2008.0841889117044,-8.085907347860225
2007.4271047227926,6.078850666857307,,2008.09787816564,-8.329648094051642
2007.4407939767282,6.370010929465062,,2008.1115674195755,-8.503766918440393
2007.454483230664,6.606307618345682,,2008.1252566735113,-8.531247327867465
2007.4681724845996,6.649126738434955,,2008.138945927447,-8.396686466788463
2007.4818617385351,6.591006028759711,,2008.1526351813827,-8.377074133468792
2007.495550992471,6.517884400758304,,2008.1663244353183,-7.3956456928147185
2007.5092402464065,6.581754622988156,,2008.1800136892539,-6.0526547756300975
2007.5229295003423,6.606389736911743,,2008.1937029431897,-4.733065601686352
2007.536618754278,6.5207494130549195,,2008.2073921971253,-3.421934101451659
2007.5503080082135,6.300714818370005,,2008.2210814510609,-2.3813240431524747
2007.5639972621493,5.937472507862553,,2008.2347707049967,-1.650296787095495
2007.577686516085,5.474987769075786,,2008.2484599589322,-0.7372057000295327
2007.5913757700205,5.045413113680521,,2008.2621492128678,0.39570441123711186
2007.6050650239563,4.666253749823608,,2008.2758384668036,1.3630847101354888
2007.6187542778919,4.2633815329879345,,2008.2895277207392,2.302656067652494
2007.6324435318274,3.844107324114658,,2008.3032169746748,2.767537783270474
2007.6461327857633,3.493407535395905,,2008.3169062286106,2.995499905722733
2007.6598220396988,3.2186488648014637,,2008.3305954825462,3.5859077474415555
2007.6735112936344,2.9705690713098107,,2008.3442847364818,3.7920502599879993
2007.6872005475702,2.6455961023146672,,2008.3579739904176,3.9057747224335824
2007.7008898015058,2.29362005205393,,2008.3716632443532,3.811350228668647
2007.7145790554414,1.9502914447333533,,2008.3853524982887,3.2547132804482897
2007.7282683093772,1.7168399319527947,,2008.3990417522245,3.1357873222561463
2007.7419575633128,1.643158874851145,,2008.4127310061601,3.0546450590474583
2007.7556468172484,1.7204618955273203,,2008.4264202600957,2.7345901839453663
2007.7693360711842,1.750724329039925,,2008.4401095140315,2.2836967842081064
2007.7830253251198,1.7604651871927692,,2008.453798767967,1.6486524949584433
2007.7967145790553,1.7666683254082356,,2008.467488021903,1.0455208127095073
2007.8104038329911,1.7795313348702249,,2008.4811772758385,0.6904996305989936
2007.8240930869267,1.7702051040346634,,2008.494866529774,0.2383685496602898
2007.8377823408625,1.6127553522457876,,2008.5085557837099,-0.2329131477402862
2007.851471594798,1.2691806082761032,,2008.5222450376455,-0.9683805002524308
2007.8651608487337,0.8741006335773718,,2008.535934291581,-1.897623712422162
2007.8788501026695,0.38443369641714575,,2008.5496235455169,-2.6271198754354286
2007.892539356605,-0.18091065061417858,,2008.5633127994524,-2.955642626397675
2007.9062286105407,-0.7303946911351424,,2008.577002053388,-3.1896721638523653
2007.9199178644765,-1.2111613369151186,,2008.5906913073238,-3.520343411139824
2007.933607118412,-1.6792483317094447,,2008.6043805612594,-4.1696239738201575
2007.9472963723476,-2.093323111992759,,2008.618069815195,-4.721105872486519
2007.9609856262834,-2.534286570387049,,2008.6317590691308,-4.966179693232438
